incident_id,fir_no,case_id,crime_type,ipc_section,bns_section,severity,bailable,ps_id,ps_name,location_id,area,city,state,latitude,longitude,incident_datetime,reported_datetime,investigating_agency,syndicate_id,syndicate_code,status,loss_or_value_inr,n_accused,source_reliability
INC001281,136/2026,CASE000061,NDPS_POSSESSION,NDPS 22(b),-,5,0,PS000123,Bhairamgarh Police Station,LOC000123,Bhairamgarh,Bijapur,Chhattisgarh,18.79608,80.7942,2026-02-22T08:48,2026-02-23T11:48,State Intelligence Department,ORG000010,SYN-GAN,UNDER_INVESTIGATION,0,5,D
INC001282,780/2019,CASE000152,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000012,Panchavati Police Station,LOC000012,Panchavati,Nashik,Maharashtra,20.01459,73.79072,2019-09-27T12:45,2019-09-29T14:45,Income Tax Investigation Wing,ORG000010,SYN-GAN,CHARGESHEETED,0,2,B
INC001283,703/2026,CASE000032,EXTORTION,384/387,308,6,0,PS000003,Kurla Police Station,LOC000003,Kurla,Mumbai,Maharashtra,19.07353,72.88684,2026-06-13T11:04,2026-06-14T18:04,Enforcement Directorate,ORG000014,SYN-SHK,ACQUITTED,44869418,2,D
INC001284,867/2025,CASE000101,CHEATING_FRAUD,420,318(4),5,1,PS000018,Karol Bagh Police Station,LOC000018,Karol Bagh,New Delhi,Delhi,28.64425,77.18711,2025-10-16T13:34,2025-10-17T20:34,Narcotics Control Bureau,ORG000006,SYN-TRF,UNDER_INVESTIGATION,3673701,3,A
INC001285,150/2023,CASE000113,CYBER_FRAUD,IT Act 66C/66D,319(2),5,1,PS000091,Nandyal Police Station,LOC000091,Nandyal,Kurnool,Andhra Pradesh,15.47185,78.47847,2023-07-03T09:38,2023-07-05T00:38,Income Tax Investigation Wing,,UNAFFILIATED,UNDER_INVESTIGATION,1659518,4,C
INC001286,005/2024,CASE000036,CHIT_FUND_PONZI,BUDS Act 21,318(4),6,1,PS000066,Nokha Police Station,LOC000066,Nokha,Bikaner,Rajasthan,27.56853,73.4757,2024-07-24T22:24,2024-07-27T08:24,Special Task Force (STF),,UNAFFILIATED,CHARGESHEETED,35752496,3,C
INC001287,432/2025,CASE000030,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000069,Ramgarh Police Station,LOC000069,Ramgarh,Alwar,Rajasthan,27.52158,76.62084,2025-12-29T03:31,2025-12-31T04:31,State Intelligence Department,ORG000012,SYN-BET,CONVICTED,2009628965,3,A
INC001288,079/2026,CASE000032,ATTEMPT_TO_MURDER,307,109,8,0,PS000015,Chandni Chowk Police Station,LOC000015,Chandni Chowk,New Delhi,Delhi,28.65923,77.23546,2026-04-16T03:49,2026-04-18T17:49,Enforcement Directorate,ORG000014,SYN-SHK,CHARGESHEETED,0,4,D
INC001289,745/2025,CASE000154,CHIT_FUND_PONZI,BUDS Act 21,318(4),6,1,PS000035,Kadamkuan Police Station,LOC000035,Kadamkuan,Patna,Bihar,25.62537,85.1468,2025-11-14T12:29,2025-11-15T13:29,Income Tax Investigation Wing,,UNAFFILIATED,UNDER_INVESTIGATION,1587991,2,D
INC001290,252/2021,CASE000045,NDPS_TRAFFICKING,NDPS 21(c)/29,-,9,0,PS000003,Kurla Police Station,LOC000003,Kurla,Mumbai,Maharashtra,19.07353,72.88684,2021-07-10T02:27,2021-07-11T16:27,Income Tax Investigation Wing,ORG000010,SYN-GAN,CONVICTED,427593606,4,B
INC001291,453/2023,CASE000125,EXTORTION,384/387,308,6,0,PS000019,Najafgarh Police Station,LOC000019,Najafgarh,New Delhi,Delhi,28.61304,77.01367,2023-08-11T02:09,2023-08-11T10:09,Enforcement Directorate,ORG000001,SYN-EXT,UNDER_INVESTIGATION,11238564,3,A
INC001292,269/2022,CASE000112,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000117,Tuibong Police Station,LOC000117,Tuibong,Churachandpur,Manipur,24.3214,93.68328,2022-06-24T21:38,2022-06-27T13:38,Cyber Crime Cell,ORG000015,SYN-WLD,CONVICTED,0,4,C
INC001293,832/2026,CASE000120,ATTEMPT_TO_MURDER,307,109,8,0,PS000070,Chohtan Police Station,LOC000070,Chohtan,Barmer,Rajasthan,25.48114,71.04168,2026-06-16T16:57,2026-06-19T12:57,State Police - Crime Branch,ORG000014,SYN-SHK,UNDER_INVESTIGATION,0,2,C
INC001294,289/2020,CASE000012,CHEATING_FRAUD,420,318(4),5,1,PS000061,Sohna Police Station,LOC000061,Sohna,Gurugram,Haryana,28.25004,77.06581,2020-12-05T02:08,2020-12-07T22:08,Railway Protection Force,ORG000006,SYN-TRF,UNDER_INVESTIGATION,2474895764,2,A
INC001295,672/2022,CASE000110,FORGERY,465/468,336(3),4,1,PS000044,Jharia Police Station,LOC000044,Jharia,Dhanbad,Jharkhand,23.74956,86.41065,2022-03-25T03:02,2022-03-25T17:02,State Intelligence Department,ORG000011,SYN-PON,ACQUITTED,0,5,A
INC001296,400/2026,CASE000019,ORGANISED_CRIME,MCOCA 3(1),111,10,0,PS000028,Chetganj Police Station,LOC000028,Chetganj,Varanasi,Uttar Pradesh,25.31724,82.98995,2026-06-15T09:24,2026-06-17T04:24,Anti-Terrorism Squad (ATS),ORG000013,SYN-KDN,UNDER_INVESTIGATION,0,1,C
INC001297,466/2019,CASE000155,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000063,Barwala Police Station,LOC000063,Barwala,Hisar,Haryana,29.36333,75.90971,2019-03-18T07:26,2019-03-20T16:26,Enforcement Directorate,ORG000002,SYN-HER,UNDER_INVESTIGATION,0,7,A
INC001298,198/2025,CASE000051,MURDER,302,103(1),10,0,PS000038,Chandauti Police Station,LOC000038,Chandauti,Gaya,Bihar,24.78741,84.99597,2025-05-12T05:12,2025-05-13T21:12,Enforcement Directorate,ORG000005,SYN-MIN,CONVICTED,0,2,C
INC001299,216/2025,CASE000028,FORGERY,465/468,336(3),4,1,PS000031,Kutba Police Station,LOC000031,Kutba,Muzaffarnagar,Uttar Pradesh,29.47784,77.70244,2025-01-25T17:26,2025-01-28T09:26,Enforcement Directorate,ORG000008,SYN-VEH,UNDER_INVESTIGATION,0,3,D
INC001300,313/2023,CASE000133,FORGERY,465/468,336(3),4,1,PS000037,Mithanpura Police Station,LOC000037,Mithanpura,Muzaffarpur,Bihar,26.12944,85.39524,2023-03-12T04:07,2023-03-14T05:07,Economic Offences Wing,ORG000006,SYN-TRF,CHARGESHEETED,0,1,B
INC001301,100/2025,CASE000066,FORGERY,465/468,336(3),4,1,PS000075,Gondal Police Station,LOC000075,Gondal,Rajkot,Gujarat,21.95838,70.80167,2025-12-09T05:34,2025-12-09T22:34,Central Bureau of Investigation,ORG000004,SYN-HAW,ACQUITTED,0,3,D
INC001302,054/2021,CASE000058,FORGERY,465/468,336(3),4,1,PS000060,Punhana Police Station,LOC000060,Punhana,Nuh,Haryana,27.86723,77.21101,2021-11-02T23:07,2021-11-03T04:07,Economic Offences Wing,ORG000006,SYN-TRF,CONVICTED,0,1,A
INC001303,124/2026,CASE000041,VEHICLE_THEFT,379/411,303(2),3,1,PS000068,Kaman Police Station,LOC000068,Kaman,Bharatpur,Rajasthan,27.6531,77.26593,2026-01-10T04:39,2026-01-11T03:39,Directorate of Revenue Intelligence,ORG000008,SYN-VEH,CHARGESHEETED,0,1,C
INC001304,566/2022,CASE000099,NDPS_TRAFFICKING,NDPS 21(c)/29,-,9,0,PS000057,Mamdot Police Station,LOC000057,Mamdot,Ferozepur,Punjab,30.92456,74.61601,2022-11-08T06:54,2022-11-09T08:54,Central Bureau of Investigation,ORG000002,SYN-HER,CHARGESHEETED,238003228,3,B
INC001305,612/2022,CASE000157,FORGERY,465/468,336(3),4,1,PS000065,Osian Police Station,LOC000065,Osian,Jodhpur,Rajasthan,26.71758,72.91971,2022-02-08T15:11,2022-02-11T04:11,Economic Offences Wing,ORG000008,SYN-VEH,UNDER_INVESTIGATION,0,2,A
INC001306,356/2025,CASE000122,NDPS_POSSESSION,NDPS 22(b),-,5,0,PS000121,Uri Police Station,LOC000121,Uri,Baramulla,Jammu and Kashmir,34.0833,74.04758,2025-08-25T17:01,2025-08-25T21:01,Narcotics Control Bureau,ORG000002,SYN-HER,UNDER_INVESTIGATION,0,1,A
INC001307,454/2026,CASE000118,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000113,Paltan Bazaar Police Station,LOC000113,Paltan Bazaar,Guwahati,Assam,26.17357,91.75925,2026-06-15T17:53,2026-06-16T09:53,Narcotics Control Bureau,ORG000015,SYN-WLD,UNDER_INVESTIGATION,0,3,B
INC001308,598/2025,CASE000018,SMUGGLING_CUSTOMS,Customs Act 135,-,5,1,PS000123,Bhairamgarh Police Station,LOC000123,Bhairamgarh,Bijapur,Chhattisgarh,18.79608,80.7942,2025-12-21T07:12,2025-12-21T23:12,Narcotics Control Bureau,,UNAFFILIATED,CHARGESHEETED,877538,2,B
INC001309,781/2020,CASE000130,CHEATING_FRAUD,420,318(4),5,1,PS000067,Chomu Police Station,LOC000067,Chomu,Jaipur,Rajasthan,27.16846,75.72915,2020-06-30T00:54,2020-06-30T02:54,Anti-Terrorism Squad (ATS),ORG000012,SYN-BET,UNDER_INVESTIGATION,579957306,1,C
INC001310,745/2023,CASE000093,CHEATING_FRAUD,420,318(4),5,1,PS000052,Matigara Police Station,LOC000052,Matigara,Siliguri,West Bengal,26.72719,88.37142,2023-03-11T10:06,2023-03-14T10:06,Narcotics Control Bureau,ORG000006,SYN-TRF,UNTRACED,2149088822,1,C
INC001311,406/2019,CASE000052,ILLEGAL_MINING,MMDR 21(1),-,4,1,PS000082,Gorakhpur Police Station,LOC000082,Gorakhpur,Jabalpur,Madhya Pradesh,23.16759,79.94739,2019-01-14T14:22,2019-01-16T07:22,Cyber Crime Cell,ORG000005,SYN-MIN,UNDER_INVESTIGATION,0,1,D
INC001312,277/2025,CASE000079,FICN_COUNTERFEIT,489B/489C,179,8,0,PS000115,Sutarkandi Police Station,LOC000115,Sutarkandi,Karimganj,Assam,24.87968,92.34231,2025-04-14T10:07,2025-04-15T06:07,Special Task Force (STF),ORG000009,SYN-FIC,UNDER_INVESTIGATION,430215441,2,B
INC001313,511/2024,CASE000057,CHEATING_FRAUD,420,318(4),5,1,PS000109,Nayapalli Police Station,LOC000109,Nayapalli,Bhubaneswar,Odisha,20.28446,85.8132,2024-12-27T07:45,2024-12-29T02:45,Border Security Force - Intel,ORG000011,SYN-PON,CHARGESHEETED,6116281,2,A
INC001314,573/2025,CASE000153,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000078,Rau Police Station,LOC000078,Rau,Indore,Madhya Pradesh,22.64914,75.80858,2025-03-02T16:52,2025-03-05T08:52,State Intelligence Department,ORG000007,SYN-ARM,UNDER_INVESTIGATION,0,1,B
INC001315,588/2022,CASE000136,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000120,Maisuma Police Station,LOC000120,Maisuma,Srinagar,Jammu and Kashmir,34.06805,74.79591,2022-07-19T16:31,2022-07-20T13:31,Anti-Narcotics Cell,ORG000002,SYN-HER,UNDER_INVESTIGATION,0,2,D
INC001316,139/2024,CASE000011,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000027,Sector 63 Police Station,LOC000027,Sector 63,Noida,Uttar Pradesh,28.63194,77.37857,2024-09-11T10:06,2024-09-12T19:06,Economic Offences Wing,ORG000009,SYN-FIC,UNDER_INVESTIGATION,0,4,B
INC001317,647/2021,CASE000088,NDPS_TRAFFICKING,NDPS 21(c)/29,-,9,0,PS000019,Najafgarh Police Station,LOC000019,Najafgarh,New Delhi,Delhi,28.61304,77.01367,2021-07-20T14:44,2021-07-21T13:44,Railway Protection Force,ORG000002,SYN-HER,CONVICTED,195785300,1,A
INC001318,833/2023,CASE000058,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000019,Najafgarh Police Station,LOC000019,Najafgarh,New Delhi,Delhi,28.61304,77.01367,2023-06-16T17:30,2023-06-18T19:30,Economic Offences Wing,ORG000006,SYN-TRF,UNDER_INVESTIGATION,0,5,D
INC001319,112/2024,CASE000077,ARMS_ACT,Arms Act 25/27,-,6,0,PS000005,Andheri Police Station,LOC000005,Andheri,Mumbai,Maharashtra,19.11407,72.84691,2024-10-12T03:18,2024-10-14T05:18,Anti-Narcotics Cell,ORG000007,SYN-ARM,UNTRACED,0,2,C
INC001320,855/2026,CASE000087,NDPS_TRAFFICKING,NDPS 21(c)/29,-,9,0,PS000064,Ballabgarh Police Station,LOC000064,Ballabgarh,Faridabad,Haryana,28.34729,77.32805,2026-06-16T18:37,2026-06-19T02:37,Economic Offences Wing,ORG000002,SYN-HER,CHARGESHEETED,108068078,5,A
INC001321,323/2020,CASE000144,NDPS_POSSESSION,NDPS 22(b),-,5,0,PS000090,Mangalagiri Police Station,LOC000090,Mangalagiri,Guntur,Andhra Pradesh,16.43011,80.55502,2020-04-01T09:29,2020-04-02T11:29,Economic Offences Wing,ORG000010,SYN-GAN,UNDER_INVESTIGATION,0,3,D
INC001322,314/2025,CASE000018,SMUGGLING_CUSTOMS,Customs Act 135,-,5,1,PS000042,Karmatanr Police Station,LOC000042,Karmatanr,Jamtara,Jharkhand,23.95479,86.79482,2025-04-05T01:18,2025-04-07T05:18,Narcotics Control Bureau,,UNAFFILIATED,CHARGESHEETED,2012253809,1,B
INC001323,331/2023,CASE000108,MURDER,302,103(1),10,0,PS000022,Paharganj Police Station,LOC000022,Paharganj,New Delhi,Delhi,28.64769,77.22086,2023-06-20T05:10,2023-06-22T22:10,Anti-Terrorism Squad (ATS),ORG000001,SYN-EXT,UNDER_INVESTIGATION,0,7,A
INC001324,474/2025,CASE000122,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000120,Maisuma Police Station,LOC000120,Maisuma,Srinagar,Jammu and Kashmir,34.06805,74.79591,2025-07-13T08:41,2025-07-15T12:41,Narcotics Control Bureau,ORG000002,SYN-HER,UNDER_INVESTIGATION,0,2,C
INC001325,379/2021,CASE000114,NDPS_TRAFFICKING,NDPS 21(c)/29,-,9,0,PS000067,Chomu Police Station,LOC000067,Chomu,Jaipur,Rajasthan,27.16846,75.72915,2021-11-17T17:02,2021-11-19T16:02,State Intelligence Department,ORG000002,SYN-HER,UNDER_INVESTIGATION,106981491,2,A
INC001326,733/2025,CASE000001,MURDER,302,103(1),10,0,PS000062,Gohana Police Station,LOC000062,Gohana,Sonipat,Haryana,29.14638,76.70853,2025-05-22T23:45,2025-05-24T13:45,Directorate of Revenue Intelligence,ORG000014,SYN-SHK,CHARGESHEETED,0,1,A
INC001327,510/2026,CASE000006,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000096,Ukkadam Police Station,LOC000096,Ukkadam,Coimbatore,Tamil Nadu,10.99091,76.96669,2026-02-18T07:48,2026-02-19T14:48,Border Security Force - Intel,ORG000004,SYN-HAW,CONVICTED,1868736912,3,B
INC001328,643/2026,CASE000041,FORGERY,465/468,336(3),4,1,PS000028,Chetganj Police Station,LOC000028,Chetganj,Varanasi,Uttar Pradesh,25.31724,82.98995,2026-02-28T05:53,2026-03-03T01:53,Directorate of Revenue Intelligence,ORG000008,SYN-VEH,CHARGESHEETED,0,2,D
INC001329,400/2026,CASE000095,BETTING_GAMBLING,Gambling Act 3/4,-,2,1,PS000003,Kurla Police Station,LOC000003,Kurla,Mumbai,Maharashtra,19.07353,72.88684,2026-03-18T05:22,2026-03-18T09:22,State Police - Crime Branch,ORG000012,SYN-BET,CHARGESHEETED,2399712634,1,C
INC001330,162/2025,CASE000101,HUMAN_TRAFFICKING,370/372,143,9,0,PS000113,Paltan Bazaar Police Station,LOC000113,Paltan Bazaar,Guwahati,Assam,26.17357,91.75925,2025-10-29T23:12,2025-10-31T23:12,Narcotics Control Bureau,ORG000006,SYN-TRF,UNTRACED,0,1,A
INC001331,610/2026,CASE000115,ORGANISED_CRIME,MCOCA 3(1),111,10,0,PS000006,Malad Police Station,LOC000006,Malad,Mumbai,Maharashtra,19.18722,72.85232,2026-04-19T10:50,2026-04-20T08:50,Economic Offences Wing,ORG000007,SYN-ARM,CHARGESHEETED,0,5,C
INC001332,283/2023,CASE000006,FORGERY,465/468,336(3),4,1,PS000084,Kukatpally Police Station,LOC000084,Kukatpally,Hyderabad,Telangana,17.48623,78.40974,2023-07-24T20:18,2023-07-27T08:18,Border Security Force - Intel,ORG000004,SYN-HAW,UNTRACED,0,3,B
INC001333,360/2025,CASE000138,WILDLIFE_TRAFFICKING,WLPA 51,-,6,0,PS000011,Kamptee Police Station,LOC000011,Kamptee,Nagpur,Maharashtra,21.22695,79.19707,2025-10-28T14:29,2025-10-31T09:29,Anti-Terrorism Squad (ATS),,UNAFFILIATED,CHARGESHEETED,227773344,2,C
INC001334,769/2021,CASE000090,FORGERY,465/468,336(3),4,1,PS000059,Rampura Phul Police Station,LOC000059,Rampura Phul,Bathinda,Punjab,30.26925,75.24749,2021-03-14T07:15,2021-03-15T10:15,Railway Protection Force,ORG000008,SYN-VEH,UNTRACED,0,5,A
INC001335,513/2018,CASE000088,ARMS_ACT,Arms Act 25/27,-,6,0,PS000060,Punhana Police Station,LOC000060,Punhana,Nuh,Haryana,27.86723,77.21101,2018-12-08T20:57,2018-12-11T17:57,Railway Protection Force,ORG000002,SYN-HER,UNDER_INVESTIGATION,0,2,D
INC001336,535/2025,CASE000071,LAND_GRABBING,441/447,329,4,1,PS000121,Uri Police Station,LOC000121,Uri,Baramulla,Jammu and Kashmir,34.0833,74.04758,2025-12-22T08:31,2025-12-23T09:31,Special Task Force (STF),,UNAFFILIATED,CHARGESHEETED,0,3,D
INC001337,596/2021,CASE000110,CHEATING_FRAUD,420,318(4),5,1,PS000038,Chandauti Police Station,LOC000038,Chandauti,Gaya,Bihar,24.78741,84.99597,2021-07-01T15:08,2021-07-02T06:08,State Intelligence Department,ORG000011,SYN-PON,UNDER_INVESTIGATION,33124706,2,C
INC001338,336/2023,CASE000083,ARMS_ACT,Arms Act 25/27,-,6,0,PS000015,Chandni Chowk Police Station,LOC000015,Chandni Chowk,New Delhi,Delhi,28.65923,77.23546,2023-09-25T15:03,2023-09-26T23:03,Economic Offences Wing,ORG000002,SYN-HER,CONVICTED,0,3,A
INC001339,190/2025,CASE000095,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000074,Kutiyana Police Station,LOC000074,Kutiyana,Porbandar,Gujarat,21.62158,69.97079,2025-06-10T18:11,2025-06-11T04:11,State Police - Crime Branch,ORG000012,SYN-BET,CHARGESHEETED,39707432,2,B
INC001340,512/2026,CASE000107,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000043,Sarwan Police Station,LOC000043,Sarwan,Deoghar,Jharkhand,24.47171,86.69972,2026-06-12T01:47,2026-06-14T10:47,Anti-Narcotics Cell,ORG000007,SYN-ARM,CHARGESHEETED,0,3,B
INC001341,419/2024,CASE000077,MURDER,302,103(1),10,0,PS000025,Lisari Gate Police Station,LOC000025,Lisari Gate,Meerut,Uttar Pradesh,28.97425,77.70598,2024-05-27T09:22,2024-05-28T16:22,Anti-Narcotics Cell,ORG000007,SYN-ARM,UNDER_INVESTIGATION,0,5,A
INC001342,448/2026,CASE000149,SMUGGLING_CUSTOMS,Customs Act 135,-,5,1,PS000072,Varachha Police Station,LOC000072,Varachha,Surat,Gujarat,21.19637,72.86136,2026-02-21T11:39,2026-02-23T20:39,Enforcement Directorate,ORG000004,SYN-HAW,CHARGESHEETED,187143,2,A
INC001343,526/2024,CASE000116,ATTEMPT_TO_MURDER,307,109,8,0,PS000072,Varachha Police Station,LOC000072,Varachha,Surat,Gujarat,21.19637,72.86136,2024-08-28T00:55,2024-08-30T15:55,Narcotics Control Bureau,ORG000001,SYN-EXT,CHARGESHEETED,0,3,B
INC001344,887/2024,CASE000109,EXTORTION,384/387,308,6,0,PS000067,Chomu Police Station,LOC000067,Chomu,Jaipur,Rajasthan,27.16846,75.72915,2024-10-29T15:55,2024-11-01T13:55,Narcotics Control Bureau,ORG000012,SYN-BET,UNDER_INVESTIGATION,34246795,3,C
INC001345,256/2022,CASE000149,SMUGGLING_CUSTOMS,Customs Act 135,-,5,1,PS000017,Jamia Nagar Police Station,LOC000017,Jamia Nagar,New Delhi,Delhi,28.55756,77.28271,2022-11-25T14:41,2022-11-27T17:41,Enforcement Directorate,ORG000004,SYN-HAW,CHARGESHEETED,9630255,4,B
INC001346,204/2025,CASE000111,ROBBERY,392,309(4),6,0,PS000037,Mithanpura Police Station,LOC000037,Mithanpura,Muzaffarpur,Bihar,26.12944,85.39524,2025-01-14T15:07,2025-01-16T12:07,Anti-Narcotics Cell,ORG000008,SYN-VEH,UNDER_INVESTIGATION,37458217,5,C
INC001347,799/2026,CASE000087,ARMS_ACT,Arms Act 25/27,-,6,0,PS000067,Chomu Police Station,LOC000067,Chomu,Jaipur,Rajasthan,27.16846,75.72915,2026-06-18T21:40,2026-06-21T19:40,Economic Offences Wing,ORG000002,SYN-HER,CHARGESHEETED,0,3,D
INC001348,292/2025,CASE000038,HUMAN_TRAFFICKING,370/372,143,9,0,PS000118,Anjuna Police Station,LOC000118,Anjuna,North Goa,Goa,15.57327,73.73249,2025-12-18T07:26,2025-12-21T06:26,Border Security Force - Intel,,UNAFFILIATED,CHARGESHEETED,0,5,B
INC001349,523/2024,CASE000110,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000109,Nayapalli Police Station,LOC000109,Nayapalli,Bhubaneswar,Odisha,20.28446,85.8132,2024-01-14T01:56,2024-01-15T03:56,State Intelligence Department,ORG000011,SYN-PON,CONVICTED,46027392,5,B
INC001350,126/2022,CASE000031,ROBBERY,392,309(4),6,0,PS000092,Chintapalli Police Station,LOC000092,Chintapalli,Alluri Sitharama Raju,Andhra Pradesh,17.86088,82.34667,2022-09-17T08:11,2022-09-19T01:11,Special Task Force (STF),,UNAFFILIATED,UNTRACED,48053904,7,A
INC001351,373/2021,CASE000123,ORGANISED_CRIME,MCOCA 3(1),111,10,0,PS000052,Matigara Police Station,LOC000052,Matigara,Siliguri,West Bengal,26.72719,88.37142,2021-06-29T16:05,2021-06-29T20:05,Border Security Force - Intel,ORG000013,SYN-KDN,UNTRACED,0,1,D
INC001352,713/2024,CASE000139,ORGANISED_CRIME,MCOCA 3(1),111,10,0,PS000053,Karimpur Police Station,LOC000053,Karimpur,Nadia,West Bengal,23.96971,88.62078,2024-03-06T19:27,2024-03-06T22:27,Anti-Terrorism Squad (ATS),ORG000013,SYN-KDN,UNDER_INVESTIGATION,0,2,C
INC001353,499/2026,CASE000120,MURDER,302,103(1),10,0,PS000015,Chandni Chowk Police Station,LOC000015,Chandni Chowk,New Delhi,Delhi,28.65923,77.23546,2026-04-22T03:07,2026-04-24T18:07,State Police - Crime Branch,ORG000014,SYN-SHK,UNTRACED,0,2,C
INC001354,007/2023,CASE000053,ILLEGAL_MINING,MMDR 21(1),-,4,1,PS000069,Ramgarh Police Station,LOC000069,Ramgarh,Alwar,Rajasthan,27.52158,76.62084,2023-04-04T03:17,2023-04-04T18:17,Enforcement Directorate,ORG000005,SYN-MIN,UNDER_INVESTIGATION,0,4,A
INC001355,597/2023,CASE000071,LAND_GRABBING,441/447,329,4,1,PS000117,Tuibong Police Station,LOC000117,Tuibong,Churachandpur,Manipur,24.3214,93.68328,2023-06-21T06:11,2023-06-22T22:11,Special Task Force (STF),,UNAFFILIATED,CHARGESHEETED,0,2,D
INC001356,777/2023,CASE000086,FORGERY,465/468,336(3),4,1,PS000049,Kaliachak Police Station,LOC000049,Kaliachak,Malda,West Bengal,24.97035,88.00242,2023-11-08T12:16,2023-11-11T10:16,Directorate of Revenue Intelligence,ORG000004,SYN-HAW,UNDER_INVESTIGATION,0,2,A
INC001357,880/2025,CASE000139,ARMS_ACT,Arms Act 25/27,-,6,0,PS000034,Line Bazaar Police Station,LOC000034,Line Bazaar,Jaunpur,Uttar Pradesh,25.75361,82.67229,2025-06-26T12:31,2025-06-27T14:31,Anti-Terrorism Squad (ATS),ORG000013,SYN-KDN,UNDER_INVESTIGATION,0,5,D
INC001358,369/2025,CASE000021,VEHICLE_THEFT,379/411,303(2),3,1,PS000057,Mamdot Police Station,LOC000057,Mamdot,Ferozepur,Punjab,30.92456,74.61601,2025-12-26T01:17,2025-12-26T06:17,Anti-Terrorism Squad (ATS),ORG000008,SYN-VEH,UNDER_INVESTIGATION,0,4,D
INC001359,753/2018,CASE000141,ATTEMPT_TO_MURDER,307,109,8,0,PS000102,Afzalpur Police Station,LOC000102,Afzalpur,Kalaburagi,Karnataka,17.20729,76.36952,2018-12-26T09:33,2018-12-27T12:33,State Intelligence Department,ORG000001,SYN-EXT,UNTRACED,0,2,A
INC001360,514/2023,CASE000155,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000064,Ballabgarh Police Station,LOC000064,Ballabgarh,Faridabad,Haryana,28.34729,77.32805,2023-06-14T03:30,2023-06-16T02:30,Enforcement Directorate,ORG000002,SYN-HER,CHARGESHEETED,0,2,A
INC001361,209/2024,CASE000023,FORGERY,465/468,336(3),4,1,PS000114,Golakganj Police Station,LOC000114,Golakganj,Dhubri,Assam,26.02193,89.81691,2024-03-14T20:17,2024-03-15T13:17,Income Tax Investigation Wing,ORG000015,SYN-WLD,UNDER_INVESTIGATION,0,4,D
INC001362,556/2025,CASE000059,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000050,Jalangi Police Station,LOC000050,Jalangi,Murshidabad,West Bengal,24.11042,88.40108,2025-12-03T13:38,2025-12-04T10:38,Cyber Crime Cell,ORG000011,SYN-PON,UNTRACED,18449858,5,C
INC001363,145/2022,CASE000006,FORGERY,465/468,336(3),4,1,PS000013,Cidco Police Station,LOC000013,Cidco,Aurangabad,Maharashtra,19.86758,75.33886,2022-10-24T20:29,2022-10-26T22:29,Border Security Force - Intel,ORG000004,SYN-HAW,UNDER_INVESTIGATION,0,1,A
INC001364,411/2023,CASE000149,CHEATING_FRAUD,420,318(4),5,1,PS000073,Mundra Police Station,LOC000073,Mundra,Kutch,Gujarat,22.83708,69.72983,2023-07-09T12:37,2023-07-10T08:37,Enforcement Directorate,ORG000004,SYN-HAW,CHARGESHEETED,1821081,4,D
INC001365,844/2024,CASE000124,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000115,Sutarkandi Police Station,LOC000115,Sutarkandi,Karimganj,Assam,24.87968,92.34231,2024-01-19T09:41,2024-01-19T17:41,Anti-Narcotics Cell,ORG000011,SYN-PON,CHARGESHEETED,2247388648,3,B
INC001366,820/2023,CASE000103,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000062,Gohana Police Station,LOC000062,Gohana,Sonipat,Haryana,29.14638,76.70853,2023-12-31T17:06,2024-01-01T19:06,State Police - Crime Branch,ORG000006,SYN-TRF,UNDER_INVESTIGATION,0,2,C
INC001367,323/2022,CASE000143,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000063,Barwala Police Station,LOC000063,Barwala,Hisar,Haryana,29.36333,75.90971,2022-02-15T02:57,2022-02-18T01:57,Special Task Force (STF),ORG000002,SYN-HER,UNDER_INVESTIGATION,0,2,A
INC001368,612/2024,CASE000039,MONEY_LAUNDERING,PMLA 3/4,-,7,0,PS000045,Hatia Police Station,LOC000045,Hatia,Ranchi,Jharkhand,23.30257,85.31951,2024-11-05T14:23,2024-11-06T03:23,Central Bureau of Investigation,ORG000003,SYN-CYB,UNDER_INVESTIGATION,343675739,4,A
INC001369,136/2021,CASE000144,CRIMINAL_CONSPIRACY,120B,61(2),5,0,PS000092,Chintapalli Police Station,LOC000092,Chintapalli,Alluri Sitharama Raju,Andhra Pradesh,17.86088,82.34667,2021-05-05T03:11,2021-05-06T09:11,Economic Offences Wing,ORG000010,SYN-GAN,ACQUITTED,0,5,C
