person_id,location_id,association,observed_on,source_type,confidence
P000860,LOC000117,PRESENT_AT_INCIDENT,2023-03-03,FIR,0.78
P000556,LOC000036,PRESENT_AT_INCIDENT,2025-09-26,FIR,0.82
P000539,LOC000036,PRESENT_AT_INCIDENT,2025-09-26,FIR,0.95
P000537,LOC000036,PRESENT_AT_INCIDENT,2025-09-26,FIR,0.96
P000584,LOC000038,PRESENT_AT_INCIDENT,2026-05-29,FIR,0.66
P000836,LOC000019,PRESENT_AT_INCIDENT,2024-08-01,FIR,0.84
P000813,LOC000019,PRESENT_AT_INCIDENT,2024-08-01,FIR,0.95
P000383,LOC000041,PRESENT_AT_INCIDENT,2020-02-22,FIR,0.82
P000375,LOC000041,PRESENT_AT_INCIDENT,2020-02-22,FIR,0.81
P000395,LOC000041,PRESENT_AT_INCIDENT,2020-02-22,FIR,0.93
P000566,LOC000035,PRESENT_AT_INCIDENT,2022-06-16,FIR,0.78
P000553,LOC000035,PRESENT_AT_INCIDENT,2022-06-16,FIR,0.61
P000318,LOC000009,PRESENT_AT_INCIDENT,2024-03-10,FIR,0.77
P000324,LOC000009,PRESENT_AT_INCIDENT,2024-03-10,FIR,0.66
P000297,LOC000006,PRESENT_AT_INCIDENT,2024-04-13,FIR,0.67
P000343,LOC000006,PRESENT_AT_INCIDENT,2024-04-13,FIR,0.73
P000687,LOC000044,PRESENT_AT_INCIDENT,2025-08-13,FIR,0.85
P000667,LOC000044,PRESENT_AT_INCIDENT,2025-08-13,FIR,0.79
P000701,LOC000044,PRESENT_AT_INCIDENT,2025-08-13,FIR,0.8
P000706,LOC000044,PRESENT_AT_INCIDENT,2025-08-13,FIR,0.69
P000692,LOC000044,PRESENT_AT_INCIDENT,2025-08-13,FIR,0.7
P000655,LOC000001,PRESENT_AT_INCIDENT,2026-05-04,FIR,0.87
P000644,LOC000001,PRESENT_AT_INCIDENT,2026-05-04,FIR,0.8
P000685,LOC000043,PRESENT_AT_INCIDENT,2023-08-11,FIR,0.63
P000701,LOC000043,PRESENT_AT_INCIDENT,2023-08-11,FIR,0.97
P000492,LOC000077,PRESENT_AT_INCIDENT,2025-03-19,FIR,0.74
P000695,LOC000040,PRESENT_AT_INCIDENT,2022-01-30,FIR,0.61
P000475,LOC000049,PRESENT_AT_INCIDENT,2022-12-06,FIR,0.62
P000482,LOC000049,PRESENT_AT_INCIDENT,2022-12-06,FIR,0.92
P000493,LOC000049,PRESENT_AT_INCIDENT,2022-12-06,FIR,0.94
P000455,LOC000053,PRESENT_AT_INCIDENT,2023-01-31,FIR,0.84
P000916,LOC000089,PRESENT_AT_INCIDENT,2026-05-02,FIR,0.74
P000901,LOC000089,PRESENT_AT_INCIDENT,2026-05-02,FIR,0.74
P000554,LOC000062,PRESENT_AT_INCIDENT,2025-06-18,FIR,0.88
P000991,LOC000045,PRESENT_AT_INCIDENT,2024-02-25,FIR,0.95
P000953,LOC000045,PRESENT_AT_INCIDENT,2024-02-25,FIR,0.84
P000937,LOC000084,PRESENT_AT_INCIDENT,2026-06-20,FIR,0.96
P000901,LOC000084,PRESENT_AT_INCIDENT,2026-06-20,FIR,0.63
P000973,LOC000084,PRESENT_AT_INCIDENT,2026-06-20,FIR,0.75
P000977,LOC000084,PRESENT_AT_INCIDENT,2026-06-20,FIR,0.82
P000599,LOC000113,PRESENT_AT_INCIDENT,2021-04-13,FIR,0.7
P000597,LOC000113,PRESENT_AT_INCIDENT,2021-04-13,FIR,0.67
P000605,LOC000113,PRESENT_AT_INCIDENT,2021-04-13,FIR,0.81
P000600,LOC000113,PRESENT_AT_INCIDENT,2021-04-13,FIR,0.95
P000461,LOC000101,PRESENT_AT_INCIDENT,2022-10-28,FIR,0.9
P000456,LOC000101,PRESENT_AT_INCIDENT,2022-10-28,FIR,0.7
P000421,LOC000101,PRESENT_AT_INCIDENT,2022-10-28,FIR,0.92
P000470,LOC000101,PRESENT_AT_INCIDENT,2022-10-28,FIR,0.79
P000444,LOC000101,PRESENT_AT_INCIDENT,2022-10-28,FIR,0.74
P000933,LOC000063,PRESENT_AT_INCIDENT,2025-11-14,FIR,0.76
P000980,LOC000063,PRESENT_AT_INCIDENT,2025-11-14,FIR,0.74
P000975,LOC000063,PRESENT_AT_INCIDENT,2025-11-14,FIR,0.79
P000911,LOC000063,PRESENT_AT_INCIDENT,2025-11-14,FIR,0.65
P000964,LOC000063,PRESENT_AT_INCIDENT,2025-11-14,FIR,0.63
P000333,LOC000021,PRESENT_AT_INCIDENT,2025-04-12,FIR,0.62
P000343,LOC000021,PRESENT_AT_INCIDENT,2025-04-12,FIR,0.98
P000329,LOC000021,PRESENT_AT_INCIDENT,2025-04-12,FIR,0.62
P000353,LOC000021,PRESENT_AT_INCIDENT,2025-04-12,FIR,0.72
P000312,LOC000087,PRESENT_AT_INCIDENT,2025-04-01,FIR,0.97
P000304,LOC000087,PRESENT_AT_INCIDENT,2025-04-01,FIR,0.73
P000966,LOC000122,PRESENT_AT_INCIDENT,2023-06-01,FIR,0.86
P000979,LOC000122,PRESENT_AT_INCIDENT,2023-06-01,FIR,0.73
P000790,LOC000025,PRESENT_AT_INCIDENT,2024-03-17,FIR,0.93
P000746,LOC000021,PRESENT_AT_INCIDENT,2024-06-28,FIR,0.8
P000721,LOC000021,PRESENT_AT_INCIDENT,2024-06-28,FIR,0.73
P000918,LOC000049,PRESENT_AT_INCIDENT,2023-09-12,FIR,0.92
P000972,LOC000049,PRESENT_AT_INCIDENT,2023-09-12,FIR,0.88
P000915,LOC000049,PRESENT_AT_INCIDENT,2023-09-12,FIR,0.71
P000709,LOC000038,PRESENT_AT_INCIDENT,2025-08-31,FIR,0.89
P000706,LOC000038,PRESENT_AT_INCIDENT,2025-08-31,FIR,0.76
P000883,LOC000088,PRESENT_AT_INCIDENT,2022-08-10,FIR,0.68
P000967,LOC000088,PRESENT_AT_INCIDENT,2022-08-10,FIR,0.64
P000939,LOC000088,PRESENT_AT_INCIDENT,2022-08-10,FIR,0.9
P000513,LOC000080,PRESENT_AT_INCIDENT,2024-02-01,FIR,0.61
P000897,LOC000124,PRESENT_AT_INCIDENT,2022-12-16,FIR,0.73
P000939,LOC000124,PRESENT_AT_INCIDENT,2022-12-16,FIR,0.71
P000941,LOC000124,PRESENT_AT_INCIDENT,2022-12-16,FIR,0.81
P000686,LOC000048,PRESENT_AT_INCIDENT,2025-08-23,FIR,0.7
P000500,LOC000078,PRESENT_AT_INCIDENT,2022-12-06,FIR,0.92
P000975,LOC000115,PRESENT_AT_INCIDENT,2022-03-28,FIR,0.85
P000258,LOC000101,PRESENT_AT_INCIDENT,2023-08-16,FIR,0.65
P000224,LOC000101,PRESENT_AT_INCIDENT,2023-08-16,FIR,0.75
P000249,LOC000101,PRESENT_AT_INCIDENT,2023-08-16,FIR,0.68
P000402,LOC000065,PRESENT_AT_INCIDENT,2024-10-04,FIR,0.71
P000360,LOC000065,PRESENT_AT_INCIDENT,2024-10-04,FIR,0.71
P000375,LOC000065,PRESENT_AT_INCIDENT,2024-10-04,FIR,0.91
P000194,LOC000053,PRESENT_AT_INCIDENT,2025-07-30,FIR,0.73
P000180,LOC000053,PRESENT_AT_INCIDENT,2025-07-30,FIR,0.83
P000532,LOC000057,PRESENT_AT_INCIDENT,2024-10-27,FIR,0.97
P000551,LOC000057,PRESENT_AT_INCIDENT,2024-10-27,FIR,0.88
P000895,LOC000070,PRESENT_AT_INCIDENT,2025-10-07,FIR,0.71
P000999,LOC000070,PRESENT_AT_INCIDENT,2025-10-07,FIR,0.87
P000998,LOC000070,PRESENT_AT_INCIDENT,2025-10-07,FIR,0.69
P000906,LOC000070,PRESENT_AT_INCIDENT,2025-10-07,FIR,0.8
P000912,LOC000070,PRESENT_AT_INCIDENT,2025-10-07,FIR,0.78
P000931,LOC000070,PRESENT_AT_INCIDENT,2025-10-07,FIR,0.65
P000972,LOC000070,PRESENT_AT_INCIDENT,2025-10-07,FIR,0.77
P000794,LOC000047,PRESENT_AT_INCIDENT,2025-12-02,FIR,0.63
P000784,LOC000047,PRESENT_AT_INCIDENT,2025-12-02,FIR,0.87
P000312,LOC000073,PRESENT_AT_INCIDENT,2024-07-14,FIR,0.84
P000347,LOC000073,PRESENT_AT_INCIDENT,2024-07-14,FIR,0.61
P000305,LOC000073,PRESENT_AT_INCIDENT,2024-07-14,FIR,0.73
P000348,LOC000073,PRESENT_AT_INCIDENT,2024-07-14,FIR,0.73
P000489,LOC000036,PRESENT_AT_INCIDENT,2025-02-07,FIR,0.72
P000506,LOC000036,PRESENT_AT_INCIDENT,2025-02-07,FIR,0.72
P000518,LOC000036,PRESENT_AT_INCIDENT,2025-02-07,FIR,0.98
P000120,LOC000057,PRESENT_AT_INCIDENT,2021-08-07,FIR,0.71
P000157,LOC000057,PRESENT_AT_INCIDENT,2021-08-07,FIR,0.67
P000137,LOC000057,PRESENT_AT_INCIDENT,2021-08-07,FIR,0.67
P000101,LOC000057,PRESENT_AT_INCIDENT,2021-08-07,FIR,0.74
P000130,LOC000057,PRESENT_AT_INCIDENT,2021-08-07,FIR,0.78
P000102,LOC000057,PRESENT_AT_INCIDENT,2021-08-07,FIR,0.67
P000132,LOC000057,PRESENT_AT_INCIDENT,2021-08-07,FIR,0.68
P000572,LOC000038,PRESENT_AT_INCIDENT,2024-12-17,FIR,0.75
P000599,LOC000038,PRESENT_AT_INCIDENT,2024-12-17,FIR,0.94
P000843,LOC000068,PRESENT_AT_INCIDENT,2026-03-26,FIR,0.95
P000806,LOC000068,PRESENT_AT_INCIDENT,2026-03-26,FIR,0.66
P000689,LOC000051,PRESENT_AT_INCIDENT,2025-02-24,FIR,0.74
P000684,LOC000051,PRESENT_AT_INCIDENT,2025-02-24,FIR,0.61
P000701,LOC000036,PRESENT_AT_INCIDENT,2019-12-17,FIR,0.8
P000682,LOC000036,PRESENT_AT_INCIDENT,2019-12-17,FIR,0.93
P000690,LOC000036,PRESENT_AT_INCIDENT,2019-12-17,FIR,0.77
P000864,LOC000020,PRESENT_AT_INCIDENT,2024-08-30,FIR,0.85
P000861,LOC000020,PRESENT_AT_INCIDENT,2024-08-30,FIR,0.7
P000873,LOC000020,PRESENT_AT_INCIDENT,2024-08-30,FIR,0.84
P000876,LOC000020,PRESENT_AT_INCIDENT,2024-08-30,FIR,0.66
P000905,LOC000019,PRESENT_AT_INCIDENT,2024-10-12,FIR,0.75
P000916,LOC000019,PRESENT_AT_INCIDENT,2024-10-12,FIR,0.75
P000897,LOC000019,PRESENT_AT_INCIDENT,2024-10-12,FIR,0.75
P000952,LOC000019,PRESENT_AT_INCIDENT,2024-10-12,FIR,0.67
P000986,LOC000019,PRESENT_AT_INCIDENT,2024-10-12,FIR,0.67
P000926,LOC000019,PRESENT_AT_INCIDENT,2024-10-12,FIR,0.95
P000954,LOC000019,PRESENT_AT_INCIDENT,2024-10-12,FIR,0.75
P000470,LOC000041,PRESENT_AT_INCIDENT,2021-02-12,FIR,0.97
P000441,LOC000041,PRESENT_AT_INCIDENT,2021-02-12,FIR,0.93
P000438,LOC000041,PRESENT_AT_INCIDENT,2021-02-12,FIR,0.77
P000453,LOC000041,PRESENT_AT_INCIDENT,2021-02-12,FIR,0.78
P000446,LOC000041,PRESENT_AT_INCIDENT,2021-02-12,FIR,0.7
P000471,LOC000041,PRESENT_AT_INCIDENT,2021-02-12,FIR,0.9
P000467,LOC000041,PRESENT_AT_INCIDENT,2021-02-12,FIR,0.74
P000893,LOC000037,PRESENT_AT_INCIDENT,2024-09-05,FIR,0.83
P000980,LOC000037,PRESENT_AT_INCIDENT,2024-09-05,FIR,0.7
P000990,LOC000037,PRESENT_AT_INCIDENT,2024-09-05,FIR,0.79
P000922,LOC000037,PRESENT_AT_INCIDENT,2024-09-05,FIR,0.71
P000998,LOC000037,PRESENT_AT_INCIDENT,2024-09-05,FIR,0.86
P000932,LOC000037,PRESENT_AT_INCIDENT,2024-09-05,FIR,0.88
P000921,LOC000037,PRESENT_AT_INCIDENT,2024-09-05,FIR,0.8
P000756,LOC000068,PRESENT_AT_INCIDENT,2025-09-10,FIR,0.63
P000559,LOC000056,PRESENT_AT_INCIDENT,2025-06-12,FIR,0.97
P000563,LOC000056,PRESENT_AT_INCIDENT,2025-06-12,FIR,0.78
P000535,LOC000056,PRESENT_AT_INCIDENT,2025-06-12,FIR,0.83
P000299,LOC000048,PRESENT_AT_INCIDENT,2025-09-14,FIR,0.84
P000331,LOC000048,PRESENT_AT_INCIDENT,2025-09-14,FIR,0.82
P000901,LOC000085,PRESENT_AT_INCIDENT,2022-05-11,FIR,0.72
P000961,LOC000085,PRESENT_AT_INCIDENT,2022-05-11,FIR,0.71
P000981,LOC000085,PRESENT_AT_INCIDENT,2022-05-11,FIR,0.88
P000898,LOC000085,PRESENT_AT_INCIDENT,2022-05-11,FIR,0.96
P000929,LOC000085,PRESENT_AT_INCIDENT,2022-05-11,FIR,0.72
P000957,LOC000085,PRESENT_AT_INCIDENT,2022-05-11,FIR,0.92
P000891,LOC000085,PRESENT_AT_INCIDENT,2022-05-11,FIR,0.76
P000977,LOC000109,PRESENT_AT_INCIDENT,2026-01-11,FIR,0.92
P000321,LOC000085,PRESENT_AT_INCIDENT,2026-06-18,FIR,0.81
P000352,LOC000085,PRESENT_AT_INCIDENT,2026-06-18,FIR,0.72
P000347,LOC000085,PRESENT_AT_INCIDENT,2026-06-18,FIR,0.74
P000312,LOC000085,PRESENT_AT_INCIDENT,2026-06-18,FIR,0.81
P000682,LOC000113,PRESENT_AT_INCIDENT,2018-11-14,FIR,0.71
P000678,LOC000048,PRESENT_AT_INCIDENT,2024-01-08,FIR,0.77
P000693,LOC000048,PRESENT_AT_INCIDENT,2024-01-08,FIR,0.81
P000684,LOC000048,PRESENT_AT_INCIDENT,2024-01-08,FIR,0.69
P000669,LOC000048,PRESENT_AT_INCIDENT,2024-01-08,FIR,0.69
P000709,LOC000048,PRESENT_AT_INCIDENT,2024-01-08,FIR,0.83
P000751,LOC000017,PRESENT_AT_INCIDENT,2020-07-30,FIR,0.82
P000759,LOC000017,PRESENT_AT_INCIDENT,2020-07-30,FIR,0.68
P000724,LOC000017,PRESENT_AT_INCIDENT,2020-07-30,FIR,0.68
P000755,LOC000017,PRESENT_AT_INCIDENT,2020-07-30,FIR,0.85
P000742,LOC000017,PRESENT_AT_INCIDENT,2020-07-30,FIR,0.9
P000612,LOC000086,PRESENT_AT_INCIDENT,2026-05-27,FIR,0.77
P000615,LOC000086,PRESENT_AT_INCIDENT,2026-05-27,FIR,0.72
P000812,LOC000017,PRESENT_AT_INCIDENT,2023-12-12,FIR,0.7
P000816,LOC000017,PRESENT_AT_INCIDENT,2023-12-12,FIR,0.65
P000229,LOC000045,PRESENT_AT_INCIDENT,2024-06-24,FIR,0.92
P000261,LOC000045,PRESENT_AT_INCIDENT,2024-06-24,FIR,0.79
P000796,LOC000046,PRESENT_AT_INCIDENT,2019-07-27,FIR,0.9
P000798,LOC000046,PRESENT_AT_INCIDENT,2019-07-27,FIR,0.66
P000783,LOC000046,PRESENT_AT_INCIDENT,2019-07-27,FIR,0.83
P000313,LOC000053,PRESENT_AT_INCIDENT,2024-10-29,FIR,0.63
P000299,LOC000053,PRESENT_AT_INCIDENT,2024-10-29,FIR,0.68
P000745,LOC000070,PRESENT_AT_INCIDENT,2026-04-07,FIR,0.95
P000746,LOC000070,PRESENT_AT_INCIDENT,2026-04-07,FIR,0.7
P000734,LOC000070,PRESENT_AT_INCIDENT,2026-04-07,FIR,0.64
P000947,LOC000084,PRESENT_AT_INCIDENT,2025-06-01,FIR,0.91
P000981,LOC000069,PRESENT_AT_INCIDENT,2023-08-19,FIR,0.94
P000910,LOC000069,PRESENT_AT_INCIDENT,2023-08-19,FIR,0.81
P000945,LOC000069,PRESENT_AT_INCIDENT,2023-08-19,FIR,0.93
P000887,LOC000069,PRESENT_AT_INCIDENT,2023-08-19,FIR,0.86
P000998,LOC000069,PRESENT_AT_INCIDENT,2023-08-19,FIR,0.75
P000977,LOC000044,PRESENT_AT_INCIDENT,2024-10-15,FIR,0.83
P000961,LOC000044,PRESENT_AT_INCIDENT,2024-10-15,FIR,0.85
P000903,LOC000082,PRESENT_AT_INCIDENT,2025-04-10,FIR,0.94
P000541,LOC000038,PRESENT_AT_INCIDENT,2026-02-14,FIR,0.85
P000901,LOC000117,PRESENT_AT_INCIDENT,2025-09-04,FIR,0.91
P000910,LOC000117,PRESENT_AT_INCIDENT,2025-09-04,FIR,0.6
P000966,LOC000117,PRESENT_AT_INCIDENT,2025-09-04,FIR,0.98
P000172,LOC000020,PRESENT_AT_INCIDENT,2026-03-31,FIR,0.83
P000161,LOC000020,PRESENT_AT_INCIDENT,2026-03-31,FIR,0.9
P000136,LOC000020,PRESENT_AT_INCIDENT,2026-03-31,FIR,0.62
P000169,LOC000020,PRESENT_AT_INCIDENT,2026-03-31,FIR,0.97
P000977,LOC000082,PRESENT_AT_INCIDENT,2024-01-14,FIR,0.85
P000962,LOC000082,PRESENT_AT_INCIDENT,2024-01-14,FIR,0.92
P000343,LOC000106,PRESENT_AT_INCIDENT,2025-10-03,FIR,0.61
P000952,LOC000085,PRESENT_AT_INCIDENT,2023-08-01,FIR,0.73
P000923,LOC000085,PRESENT_AT_INCIDENT,2023-08-01,FIR,0.9
P000924,LOC000085,PRESENT_AT_INCIDENT,2023-08-01,FIR,0.65
P000911,LOC000085,PRESENT_AT_INCIDENT,2023-08-01,FIR,0.97
P000987,LOC000085,PRESENT_AT_INCIDENT,2023-08-01,FIR,0.77
P000523,LOC000015,PRESENT_AT_INCIDENT,2024-03-09,FIR,0.68
P000566,LOC000015,PRESENT_AT_INCIDENT,2024-03-09,FIR,0.76
P000405,LOC000039,PRESENT_AT_INCIDENT,2025-12-21,FIR,0.69
P000405,LOC000078,PRESENT_AT_INCIDENT,2025-07-30,FIR,0.95
P000929,LOC000119,PRESENT_AT_INCIDENT,2022-03-28,FIR,0.72
P000806,LOC000009,PRESENT_AT_INCIDENT,2025-03-29,FIR,0.84
P000817,LOC000009,PRESENT_AT_INCIDENT,2025-03-29,FIR,0.77
P000573,LOC000032,PRESENT_AT_INCIDENT,2025-02-19,FIR,0.7
P000609,LOC000032,PRESENT_AT_INCIDENT,2025-02-19,FIR,0.8
P000592,LOC000032,PRESENT_AT_INCIDENT,2025-02-19,FIR,0.64
P000598,LOC000032,PRESENT_AT_INCIDENT,2025-02-19,FIR,0.64
P000779,LOC000030,PRESENT_AT_INCIDENT,2025-04-04,FIR,0.97
P000774,LOC000030,PRESENT_AT_INCIDENT,2025-04-04,FIR,0.74
P000799,LOC000030,PRESENT_AT_INCIDENT,2025-04-04,FIR,0.8
P000785,LOC000030,PRESENT_AT_INCIDENT,2025-04-04,FIR,0.86
P000781,LOC000030,PRESENT_AT_INCIDENT,2025-04-04,FIR,0.82
P000786,LOC000030,PRESENT_AT_INCIDENT,2025-04-04,FIR,0.63
P000777,LOC000030,PRESENT_AT_INCIDENT,2025-04-04,FIR,0.83
P000414,LOC000077,PRESENT_AT_INCIDENT,2023-06-08,FIR,0.62
P000379,LOC000077,PRESENT_AT_INCIDENT,2023-06-08,FIR,0.77
P000376,LOC000077,PRESENT_AT_INCIDENT,2023-06-08,FIR,0.62
P000375,LOC000077,PRESENT_AT_INCIDENT,2023-06-08,FIR,0.82
P000393,LOC000077,PRESENT_AT_INCIDENT,2023-06-08,FIR,0.88
P000362,LOC000077,PRESENT_AT_INCIDENT,2023-06-08,FIR,0.81
P000410,LOC000077,PRESENT_AT_INCIDENT,2023-06-08,FIR,0.62
P000335,LOC000051,PRESENT_AT_INCIDENT,2023-02-07,FIR,0.97
P000326,LOC000051,PRESENT_AT_INCIDENT,2023-02-07,FIR,0.61
P000308,LOC000051,PRESENT_AT_INCIDENT,2023-02-07,FIR,0.67
P000712,LOC000112,PRESENT_AT_INCIDENT,2025-03-24,FIR,0.71
P000681,LOC000112,PRESENT_AT_INCIDENT,2025-03-24,FIR,0.69
P000796,LOC000037,PRESENT_AT_INCIDENT,2026-02-13,FIR,0.75
P000383,LOC000040,PRESENT_AT_INCIDENT,2024-08-21,FIR,0.81
P000372,LOC000040,PRESENT_AT_INCIDENT,2024-08-21,FIR,0.77
P000401,LOC000040,PRESENT_AT_INCIDENT,2024-08-21,FIR,0.66
P000849,LOC000020,PRESENT_AT_INCIDENT,2026-05-06,FIR,0.93
P000863,LOC000020,PRESENT_AT_INCIDENT,2026-05-06,FIR,0.95
P000860,LOC000020,PRESENT_AT_INCIDENT,2026-05-06,FIR,0.97
P000873,LOC000020,PRESENT_AT_INCIDENT,2026-05-06,FIR,0.62
P000872,LOC000020,PRESENT_AT_INCIDENT,2026-05-06,FIR,0.73
P000486,LOC000026,PRESENT_AT_INCIDENT,2022-08-21,FIR,0.66
P000010,LOC000015,PRESENT_AT_INCIDENT,2023-11-20,FIR,0.79
P000003,LOC000015,PRESENT_AT_INCIDENT,2023-11-20,FIR,0.69
P000075,LOC000015,PRESENT_AT_INCIDENT,2023-11-20,FIR,0.86
P000081,LOC000015,PRESENT_AT_INCIDENT,2023-11-20,FIR,0.69
P000560,LOC000059,PRESENT_AT_INCIDENT,2026-03-12,FIR,0.94
P000569,LOC000059,PRESENT_AT_INCIDENT,2026-03-12,FIR,0.63
P000862,LOC000018,PRESENT_AT_INCIDENT,2021-08-06,FIR,0.97
P000875,LOC000018,PRESENT_AT_INCIDENT,2021-08-06,FIR,0.8
P000851,LOC000018,PRESENT_AT_INCIDENT,2021-08-06,FIR,0.79
P000921,LOC000087,PRESENT_AT_INCIDENT,2025-09-14,FIR,0.87
P000999,LOC000087,PRESENT_AT_INCIDENT,2025-09-14,FIR,0.74
P000915,LOC000087,PRESENT_AT_INCIDENT,2025-09-14,FIR,0.88
P000914,LOC000087,PRESENT_AT_INCIDENT,2025-09-14,FIR,0.86
P000497,LOC000038,PRESENT_AT_INCIDENT,2026-01-06,FIR,0.88
P000627,LOC000094,PRESENT_AT_INCIDENT,2025-12-27,FIR,0.85
P000144,LOC000066,PRESENT_AT_INCIDENT,2022-02-16,FIR,0.84
P000106,LOC000066,PRESENT_AT_INCIDENT,2022-02-16,FIR,0.68
P000111,LOC000066,PRESENT_AT_INCIDENT,2022-02-16,FIR,0.71
P000386,LOC000030,PRESENT_AT_INCIDENT,2022-04-19,FIR,0.94
P000405,LOC000030,PRESENT_AT_INCIDENT,2022-04-19,FIR,0.86
P000662,LOC000084,PRESENT_AT_INCIDENT,2025-03-05,FIR,0.81
P000618,LOC000084,PRESENT_AT_INCIDENT,2025-03-05,FIR,0.75
P000639,LOC000084,PRESENT_AT_INCIDENT,2025-03-05,FIR,0.96
P000661,LOC000084,PRESENT_AT_INCIDENT,2025-03-05,FIR,0.93
P000325,LOC000008,PRESENT_AT_INCIDENT,2023-10-25,FIR,0.65
P000324,LOC000008,PRESENT_AT_INCIDENT,2023-10-25,FIR,0.6
P000311,LOC000008,PRESENT_AT_INCIDENT,2023-10-25,FIR,0.94
P000705,LOC000043,PRESENT_AT_INCIDENT,2025-11-25,FIR,0.94
P000679,LOC000043,PRESENT_AT_INCIDENT,2025-11-25,FIR,0.97
P000680,LOC000043,PRESENT_AT_INCIDENT,2025-11-25,FIR,0.61
P000685,LOC000043,PRESENT_AT_INCIDENT,2025-11-25,FIR,0.62
P000155,LOC000121,PRESENT_AT_INCIDENT,2025-08-30,FIR,0.65
P000117,LOC000121,PRESENT_AT_INCIDENT,2025-08-30,FIR,0.67
P000147,LOC000121,PRESENT_AT_INCIDENT,2025-08-30,FIR,0.77
P000450,LOC000115,PRESENT_AT_INCIDENT,2021-02-18,FIR,0.63
P000846,LOC000115,PRESENT_AT_INCIDENT,2018-12-25,FIR,0.87
P000115,LOC000121,PRESENT_AT_INCIDENT,2026-03-12,FIR,0.67
P000782,LOC000026,PRESENT_AT_INCIDENT,2025-09-18,FIR,0.68
P000793,LOC000026,PRESENT_AT_INCIDENT,2025-09-18,FIR,0.97
P000773,LOC000026,PRESENT_AT_INCIDENT,2025-09-18,FIR,0.89
P000775,LOC000026,PRESENT_AT_INCIDENT,2025-09-18,FIR,0.64
P000840,LOC000015,PRESENT_AT_INCIDENT,2024-04-03,FIR,0.84
P000825,LOC000015,PRESENT_AT_INCIDENT,2024-04-03,FIR,0.77
P000137,LOC000055,PRESENT_AT_INCIDENT,2024-08-09,FIR,0.91
P000147,LOC000055,PRESENT_AT_INCIDENT,2024-08-09,FIR,0.9
P000170,LOC000055,PRESENT_AT_INCIDENT,2024-08-09,FIR,0.7
P000974,LOC000092,PRESENT_AT_INCIDENT,2024-03-03,FIR,0.84
P000957,LOC000092,PRESENT_AT_INCIDENT,2024-03-03,FIR,0.75
P000903,LOC000092,PRESENT_AT_INCIDENT,2024-03-03,FIR,0.74
P000972,LOC000092,PRESENT_AT_INCIDENT,2024-03-03,FIR,0.92
P001000,LOC000092,PRESENT_AT_INCIDENT,2024-03-03,FIR,0.69
P000624,LOC000090,PRESENT_AT_INCIDENT,2024-10-12,FIR,0.86
P000924,LOC000021,PRESENT_AT_INCIDENT,2021-11-16,FIR,0.85
P000894,LOC000021,PRESENT_AT_INCIDENT,2021-11-16,FIR,0.67
P000881,LOC000021,PRESENT_AT_INCIDENT,2021-11-16,FIR,0.7
P000234,LOC000101,PRESENT_AT_INCIDENT,2025-05-08,FIR,0.69
P000779,LOC000046,PRESENT_AT_INCIDENT,2024-03-07,FIR,0.64
P000786,LOC000046,PRESENT_AT_INCIDENT,2024-03-07,FIR,0.6
P000793,LOC000046,PRESENT_AT_INCIDENT,2024-03-07,FIR,0.83
P000773,LOC000022,PRESENT_AT_INCIDENT,2026-04-18,FIR,0.84
P000784,LOC000022,PRESENT_AT_INCIDENT,2026-04-18,FIR,0.67
P000775,LOC000022,PRESENT_AT_INCIDENT,2026-04-18,FIR,0.71
P000771,LOC000022,PRESENT_AT_INCIDENT,2026-04-18,FIR,0.75
P000785,LOC000022,PRESENT_AT_INCIDENT,2026-04-18,FIR,0.77
P000817,LOC000070,PRESENT_AT_INCIDENT,2025-01-30,FIR,0.89
P000829,LOC000070,PRESENT_AT_INCIDENT,2025-01-30,FIR,0.6
P000806,LOC000070,PRESENT_AT_INCIDENT,2025-01-30,FIR,0.66
P000804,LOC000070,PRESENT_AT_INCIDENT,2025-01-30,FIR,0.71
P000809,LOC000069,PRESENT_AT_INCIDENT,2025-11-02,FIR,0.77
P000845,LOC000069,PRESENT_AT_INCIDENT,2025-11-02,FIR,0.67
P000302,LOC000074,PRESENT_AT_INCIDENT,2024-07-02,FIR,0.79
P000311,LOC000074,PRESENT_AT_INCIDENT,2024-07-02,FIR,0.98
P000804,LOC000079,PRESENT_AT_INCIDENT,2024-05-23,FIR,0.79
P000824,LOC000079,PRESENT_AT_INCIDENT,2024-05-23,FIR,0.85
P000840,LOC000079,PRESENT_AT_INCIDENT,2024-05-23,FIR,0.87
P000839,LOC000079,PRESENT_AT_INCIDENT,2024-05-23,FIR,0.62
P000822,LOC000079,PRESENT_AT_INCIDENT,2024-05-23,FIR,0.73
P000952,LOC000103,PRESENT_AT_INCIDENT,2024-04-12,FIR,0.78
P000884,LOC000103,PRESENT_AT_INCIDENT,2024-04-12,FIR,0.8
P000959,LOC000103,PRESENT_AT_INCIDENT,2024-04-12,FIR,0.81
P000998,LOC000103,PRESENT_AT_INCIDENT,2024-04-12,FIR,0.85
P000985,LOC000103,PRESENT_AT_INCIDENT,2024-04-12,FIR,0.65
P000604,LOC000040,PRESENT_AT_INCIDENT,2025-04-02,FIR,0.85
P000554,LOC000040,PRESENT_AT_INCIDENT,2025-06-30,FIR,0.63
P000332,LOC000108,PRESENT_AT_INCIDENT,2019-11-30,FIR,0.73
