person_id,phone_id,usage_type,from_date,to_date,confidence
P000963,PH002645,USED_NOT_REGISTERED,2024-01-31,2024-11-12,0.91
P000964,PH002646,REGISTERED,2020-03-04,,0.77
P000965,PH002647,REGISTERED,2018-09-06,,0.89
P000965,PH002648,USED_NOT_REGISTERED,2026-02-08,,0.82
P000965,PH002649,REGISTERED,2024-05-25,,0.97
P000966,PH002650,REGISTERED,2020-06-03,,0.76
P000966,PH002651,USED_NOT_REGISTERED,2023-05-16,,0.72
P000966,PH002652,REGISTERED,2021-09-29,,0.94
P000966,PH002653,USED_NOT_REGISTERED,2021-12-28,2022-12-26,0.9
P000967,PH002654,REGISTERED,2025-05-25,,0.85
P000967,PH002655,REGISTERED,2018-02-28,,0.84
P000968,PH002656,REGISTERED,2021-05-17,,0.82
P000969,PH002657,REGISTERED,2023-06-12,,0.82
P000969,PH002658,USED_NOT_REGISTERED,2018-03-10,2018-07-24,0.78
P000969,PH002659,REGISTERED,2020-11-15,,0.93
P000970,PH002660,REGISTERED,2021-10-01,,0.86
P000970,PH002661,USED_NOT_REGISTERED,2023-11-25,2024-04-04,0.72
P000970,PH002662,USED_NOT_REGISTERED,2019-12-27,2020-05-09,0.85
P000971,PH002663,REGISTERED,2021-03-15,,0.75
P000971,PH002664,USED_NOT_REGISTERED,2020-06-02,2020-12-24,0.91
P000972,PH002665,REGISTERED,2020-09-16,,0.93
P000972,PH002666,REGISTERED,2026-03-02,,0.84
P000972,PH002667,USED_NOT_REGISTERED,2019-08-28,,0.86
P000973,PH002668,REGISTERED,2019-02-14,,0.98
P000973,PH002669,REGISTERED,2020-05-18,,0.82
P000973,PH002670,USED_NOT_REGISTERED,2024-03-04,2025-02-14,0.74
P000973,PH002671,USED_NOT_REGISTERED,2024-09-27,2025-10-26,0.98
P000974,PH002672,REGISTERED,2020-03-08,,0.98
P000975,PH002673,REGISTERED,2024-11-28,,0.91
P000976,PH002674,REGISTERED,2023-02-27,,0.77
P000976,PH002675,REGISTERED,2019-02-07,,0.8
P000976,PH002676,REGISTERED,2023-02-23,,0.88
P000977,PH002677,REGISTERED,2025-05-20,,0.73
P000977,PH002678,USED_NOT_REGISTERED,2024-03-20,,0.82
P000978,PH002679,REGISTERED,2019-03-12,,0.89
P000978,PH002680,USED_NOT_REGISTERED,2024-03-02,2024-05-29,0.79
P000979,PH002681,REGISTERED,2019-02-06,,0.9
P000980,PH002682,REGISTERED,2018-04-02,,0.74
P000981,PH002683,REGISTERED,2021-04-02,,0.88
P000981,PH002684,USED_NOT_REGISTERED,2025-02-06,2025-09-18,0.73
P000982,PH002685,REGISTERED,2024-12-17,,0.76
P000982,PH002686,USED_NOT_REGISTERED,2020-01-13,2020-03-18,0.81
P000982,PH002687,USED_NOT_REGISTERED,2021-05-07,2021-08-30,0.75
P000982,PH002688,USED_NOT_REGISTERED,2020-06-28,,0.82
P000983,PH002689,REGISTERED,2023-07-23,,0.86
P000983,PH002690,REGISTERED,2023-03-12,,0.9
P000983,PH002691,REGISTERED,2026-01-01,,0.97
P000984,PH002692,REGISTERED,2024-11-30,,0.85
P000985,PH002693,REGISTERED,2024-09-07,,0.9
P000985,PH002694,USED_NOT_REGISTERED,2019-02-20,2019-11-13,0.99
P000986,PH002695,REGISTERED,2020-05-28,,0.85
P000987,PH002696,REGISTERED,2018-04-06,,0.89
P000987,PH002697,USED_NOT_REGISTERED,2022-06-02,2023-02-26,0.82
P000987,PH002698,USED_NOT_REGISTERED,2022-08-30,,0.8
P000988,PH002699,REGISTERED,2021-10-14,,0.84
P000988,PH002700,REGISTERED,2024-02-10,,0.89
P000989,PH002701,REGISTERED,2024-12-10,,0.95
P000990,PH002702,REGISTERED,2018-05-22,,0.98
P000990,PH002703,USED_NOT_REGISTERED,2018-03-27,,0.81
P000991,PH002704,REGISTERED,2020-03-13,,0.84
P000992,PH002705,REGISTERED,2023-12-09,,0.86
P000992,PH002706,REGISTERED,2025-10-24,,0.84
P000993,PH002707,REGISTERED,2022-09-10,,0.82
P000993,PH002708,REGISTERED,2023-05-05,,0.82
P000993,PH002709,USED_NOT_REGISTERED,2023-10-09,2024-06-14,0.87
P000993,PH002710,REGISTERED,2021-04-11,,0.87
P000994,PH002711,REGISTERED,2022-04-29,,0.77
P000995,PH002712,REGISTERED,2020-07-28,,0.81
P000996,PH002713,REGISTERED,2021-03-14,,0.8
P000996,PH002714,REGISTERED,2018-04-23,,0.77
P000997,PH002715,REGISTERED,2018-12-15,,0.95
P000997,PH002716,REGISTERED,2022-01-25,,0.97
P000997,PH002717,USED_NOT_REGISTERED,2026-06-08,2026-12-03,0.74
P000998,PH002718,REGISTERED,2020-11-07,,0.92
P000999,PH002719,REGISTERED,2024-04-24,,0.76
P001000,PH002720,REGISTERED,2018-06-20,,0.76
P001000,PH002721,REGISTERED,2018-08-09,,0.9
P001000,PH002722,USED_NOT_REGISTERED,2018-12-31,,0.89
P001000,PH002723,REGISTERED,2025-12-12,,0.83
P001001,PH002724,REGISTERED,2025-03-13,,0.94
P001002,PH002725,REGISTERED,2023-12-05,,0.84
P001003,PH002726,REGISTERED,2024-10-28,,0.8
P001004,PH002727,REGISTERED,2019-01-04,,0.75
P001005,PH002728,REGISTERED,2018-12-31,,0.91
P001006,PH002729,REGISTERED,2022-05-13,,0.85
P001007,PH002730,REGISTERED,2025-12-31,,0.97
P001008,PH002731,REGISTERED,2021-09-29,,0.73
P001009,PH002732,REGISTERED,2018-09-22,,0.98
P001010,PH002733,REGISTERED,2021-11-26,,0.95
P001011,PH002734,REGISTERED,2023-05-26,,0.93
P001012,PH002735,REGISTERED,2018-07-30,,0.91
P001013,PH002736,REGISTERED,2021-06-10,,0.94
P001014,PH002737,REGISTERED,2024-12-07,,0.76
P001015,PH002738,REGISTERED,2023-12-02,,0.83
P001016,PH002739,REGISTERED,2022-04-13,,0.78
P001017,PH002740,REGISTERED,2026-04-26,,0.76
P001018,PH002741,REGISTERED,2025-11-21,,0.97
P001019,PH002742,REGISTERED,2024-12-16,,0.96
P001020,PH002743,REGISTERED,2024-09-04,,0.96
P001021,PH002744,REGISTERED,2021-05-19,,0.92
P001022,PH002745,REGISTERED,2019-11-09,,0.97
P001023,PH002746,REGISTERED,2026-05-14,,0.74
P001024,PH002747,REGISTERED,2026-04-10,,0.96
P001025,PH002748,REGISTERED,2021-04-21,,0.74
P001026,PH002749,REGISTERED,2019-03-29,,0.9
P001027,PH002750,REGISTERED,2024-09-10,,0.9
P001028,PH002751,REGISTERED,2018-05-14,,0.8
P001029,PH002752,REGISTERED,2021-04-07,,0.74
P001030,PH002753,REGISTERED,2022-10-27,,0.82
P001031,PH002754,REGISTERED,2022-07-28,,0.93
P001032,PH002755,REGISTERED,2019-06-05,,0.75
P001033,PH002756,REGISTERED,2025-05-06,,0.85
P001034,PH002757,REGISTERED,2024-08-28,,0.8
P001035,PH002758,REGISTERED,2024-06-18,,0.84
P001036,PH002759,REGISTERED,2025-12-25,,0.86
P001037,PH002760,REGISTERED,2026-02-14,,0.83
P001038,PH002761,REGISTERED,2021-01-23,,0.96
P001039,PH002762,REGISTERED,2026-05-21,,0.87
P001040,PH002763,REGISTERED,2025-04-09,,0.92
P001041,PH002764,REGISTERED,2020-06-11,,0.92
P001042,PH002765,REGISTERED,2019-12-16,,0.76
P001043,PH002766,REGISTERED,2022-07-19,,0.97
P001044,PH002767,REGISTERED,2022-01-16,,0.82
P001045,PH002768,REGISTERED,2023-04-06,,0.81
P001046,PH002769,REGISTERED,2026-03-03,,0.81
P001047,PH002770,REGISTERED,2024-11-12,,0.77
P001048,PH002771,REGISTERED,2025-06-30,,0.89
P001049,PH002772,REGISTERED,2018-08-03,,0.92
P001050,PH002773,REGISTERED,2024-12-28,,0.94
P001051,PH002774,REGISTERED,2025-11-11,,0.89
P001052,PH002775,REGISTERED,2024-11-20,,0.95
P001053,PH002776,REGISTERED,2018-10-10,,0.87
P001054,PH002777,REGISTERED,2025-03-31,,0.98
P001055,PH002778,REGISTERED,2022-08-31,,0.76
P001056,PH002779,REGISTERED,2021-09-10,,0.96
P001057,PH002780,REGISTERED,2019-01-17,,0.86
P001058,PH002781,REGISTERED,2025-09-29,,0.97
P001059,PH002782,REGISTERED,2021-09-27,,0.88
P001060,PH002783,REGISTERED,2024-09-17,,0.9
P001061,PH002784,REGISTERED,2021-03-05,,0.77
P001062,PH002785,REGISTERED,2025-05-10,,0.86
P001063,PH002786,REGISTERED,2019-02-11,,0.94
P001064,PH002787,REGISTERED,2025-02-21,,0.87
P001065,PH002788,REGISTERED,2025-08-03,,0.84
P001066,PH002789,REGISTERED,2019-07-13,,0.85
P001067,PH002790,REGISTERED,2026-06-27,,0.9
P001068,PH002791,REGISTERED,2021-02-25,,0.89
P001069,PH002792,REGISTERED,2021-06-30,,0.78
P001070,PH002793,REGISTERED,2018-04-03,,0.85
P001071,PH002794,REGISTERED,2020-12-13,,0.94
P001072,PH002795,REGISTERED,2018-04-15,,0.87
P001073,PH002796,REGISTERED,2025-03-15,,0.82
P001074,PH002797,REGISTERED,2018-02-26,,0.97
P001075,PH002798,REGISTERED,2025-08-14,,0.8
P001076,PH002799,REGISTERED,2019-08-23,,0.79
P001077,PH002800,REGISTERED,2023-11-22,,0.92
P001078,PH002801,REGISTERED,2019-10-26,,0.72
P001079,PH002802,REGISTERED,2025-09-04,,0.76
P001080,PH002803,REGISTERED,2025-03-14,,0.87
P001081,PH002804,REGISTERED,2021-04-22,,0.95
P001082,PH002805,REGISTERED,2026-06-05,,0.8
P001083,PH002806,REGISTERED,2022-04-26,,0.91
P001084,PH002807,REGISTERED,2020-05-19,,0.81
P001085,PH002808,REGISTERED,2021-02-25,,0.84
P001086,PH002809,REGISTERED,2024-05-07,,0.78
P001087,PH002810,REGISTERED,2018-03-13,,0.73
P001088,PH002811,REGISTERED,2019-09-03,,0.72
P001089,PH002812,REGISTERED,2019-11-16,,0.9
P001090,PH002813,REGISTERED,2022-09-18,,0.93
P001091,PH002814,REGISTERED,2021-01-16,,0.8
P001092,PH002815,REGISTERED,2021-11-22,,0.87
P001093,PH002816,REGISTERED,2025-06-18,,0.82
P001094,PH002817,REGISTERED,2024-02-01,,0.83
P001095,PH002818,REGISTERED,2020-12-20,,0.9
P001096,PH002819,REGISTERED,2024-03-31,,0.95
P001097,PH002820,REGISTERED,2024-02-29,,0.87
P001098,PH002821,REGISTERED,2018-06-14,,0.86
P001099,PH002822,REGISTERED,2022-01-10,,0.75
P001100,PH002823,REGISTERED,2025-08-17,,0.77
P001101,PH002824,REGISTERED,2021-05-13,,0.81
P001102,PH002825,REGISTERED,2024-10-03,,0.95
P001103,PH002826,REGISTERED,2021-07-09,,0.72
P001104,PH002827,REGISTERED,2023-03-30,,0.85
P001105,PH002828,REGISTERED,2018-01-18,,0.98
P001106,PH002829,REGISTERED,2023-12-11,,0.9
P001107,PH002830,REGISTERED,2021-05-25,,0.73
P001108,PH002831,REGISTERED,2019-09-20,,0.86
P001109,PH002832,REGISTERED,2026-03-26,,0.91
P001110,PH002833,REGISTERED,2026-06-26,,0.96
P001111,PH002834,REGISTERED,2024-06-06,,0.88
P001112,PH002835,REGISTERED,2022-12-06,,0.94
P001113,PH002836,REGISTERED,2024-12-24,,0.91
P001114,PH002837,REGISTERED,2018-09-29,,0.81
P001115,PH002838,REGISTERED,2023-03-26,,0.83
P001116,PH002839,REGISTERED,2021-08-20,,0.99
P001117,PH002840,REGISTERED,2019-05-17,,0.86
P001118,PH002841,REGISTERED,2026-04-22,,0.82
P001119,PH002842,REGISTERED,2023-11-16,,0.98
P001120,PH002843,REGISTERED,2025-04-06,,0.87
P001121,PH002844,REGISTERED,2025-04-03,,0.87
P001122,PH002845,REGISTERED,2025-01-06,,0.95
P001123,PH002846,REGISTERED,2021-02-15,,0.75
P001124,PH002847,REGISTERED,2024-09-01,,0.88
P001125,PH002848,REGISTERED,2020-09-19,,0.96
P001126,PH002849,REGISTERED,2020-07-19,,0.8
P001127,PH002850,REGISTERED,2022-06-19,,0.79
P001128,PH002851,REGISTERED,2018-03-23,,0.85
P001129,PH002852,REGISTERED,2024-04-14,,0.75
P001130,PH002853,REGISTERED,2020-10-12,,0.74
P001131,PH002854,REGISTERED,2021-05-20,,0.94
P001132,PH002855,REGISTERED,2019-02-18,,0.91
P001133,PH002856,REGISTERED,2024-11-15,,0.92
P001134,PH002857,REGISTERED,2024-09-16,,0.97
P001135,PH002858,REGISTERED,2019-02-14,,0.79
P001136,PH002859,REGISTERED,2021-11-09,,0.91
P001137,PH002860,REGISTERED,2020-09-26,,0.81
P001138,PH002861,REGISTERED,2022-04-25,,0.81
P001139,PH002862,REGISTERED,2023-04-14,,0.98
P001140,PH002863,REGISTERED,2022-09-07,,0.79
P001141,PH002864,REGISTERED,2024-02-09,,0.95
P001142,PH002865,REGISTERED,2024-03-22,,0.85
P001143,PH002866,REGISTERED,2022-07-23,,0.74
P001144,PH002867,REGISTERED,2019-03-13,,0.77
P001145,PH002868,REGISTERED,2023-07-13,,0.82
P001146,PH002869,REGISTERED,2018-12-02,,0.97
P001147,PH002870,REGISTERED,2024-08-07,,0.97
P001148,PH002871,REGISTERED,2022-06-24,,0.89
P001149,PH002872,REGISTERED,2019-06-07,,0.86
P001150,PH002873,REGISTERED,2019-09-25,,0.78
P001151,PH002874,REGISTERED,2020-11-28,,0.95
P001152,PH002875,REGISTERED,2025-06-15,,0.9
P001153,PH002876,REGISTERED,2022-11-29,,0.76
P001154,PH002877,REGISTERED,2023-06-12,,0.85
P001155,PH002878,REGISTERED,2019-06-20,,0.81
P001156,PH002879,REGISTERED,2022-06-09,,0.86
P001157,PH002880,REGISTERED,2024-05-22,,0.94
P001158,PH002881,REGISTERED,2021-08-26,,0.89
P001159,PH002882,REGISTERED,2021-05-20,,0.78
P001160,PH002883,REGISTERED,2022-10-16,,0.9
P001161,PH002884,REGISTERED,2022-03-15,,0.87
P001162,PH002885,REGISTERED,2020-07-17,,0.88
P001163,PH002886,REGISTERED,2026-05-03,,0.9
P001164,PH002887,REGISTERED,2021-06-03,,0.89
P001165,PH002888,REGISTERED,2024-08-09,,0.81
P001166,PH002889,REGISTERED,2021-02-10,,0.78
P001167,PH002890,REGISTERED,2025-10-18,,0.81
P001168,PH002891,REGISTERED,2022-12-13,,0.75
P001169,PH002892,REGISTERED,2023-08-12,,0.77
P001170,PH002893,REGISTERED,2018-04-30,,0.88
P001171,PH002894,REGISTERED,2023-11-12,,0.79
P001172,PH002895,REGISTERED,2020-04-16,,0.91
P001173,PH002896,REGISTERED,2019-04-25,,0.93
P001174,PH002897,REGISTERED,2026-06-22,,0.96
P001175,PH002898,REGISTERED,2024-04-07,,0.82
P001176,PH002899,REGISTERED,2024-08-05,,0.96
P001177,PH002900,REGISTERED,2019-05-24,,0.84
P001178,PH002901,REGISTERED,2022-10-25,,0.95
P001179,PH002902,REGISTERED,2020-01-02,,0.93
P001180,PH002903,REGISTERED,2021-12-30,,0.97
P001181,PH002904,REGISTERED,2025-10-22,,0.89
P001182,PH002905,REGISTERED,2023-12-14,,0.86
P001183,PH002906,REGISTERED,2020-01-30,,0.88
P001184,PH002907,REGISTERED,2019-04-12,,0.78
P001185,PH002908,REGISTERED,2022-08-11,,0.94
P001186,PH002909,REGISTERED,2022-01-22,,0.73
P001187,PH002910,REGISTERED,2019-08-25,,0.92
P001188,PH002911,REGISTERED,2024-07-01,,0.91
P001189,PH002912,REGISTERED,2019-09-28,,0.8
P001190,PH002913,REGISTERED,2018-04-06,,0.89
P001191,PH002914,REGISTERED,2018-02-07,,0.76
P001192,PH002915,REGISTERED,2019-11-03,,0.72
P001193,PH002916,REGISTERED,2021-12-29,,0.75
P001194,PH002917,REGISTERED,2019-07-21,,0.87
P001195,PH002918,REGISTERED,2024-07-04,,0.8
P001196,PH002919,REGISTERED,2020-12-21,,0.82
P001197,PH002920,REGISTERED,2018-04-01,,0.85
P001198,PH002921,REGISTERED,2018-05-23,,0.83
P001199,PH002922,REGISTERED,2019-12-23,,0.82
P001200,PH002923,REGISTERED,2019-10-31,,0.84
P001201,PH002924,REGISTERED,2019-01-18,,0.76
P001202,PH002925,REGISTERED,2021-04-19,,0.73
P001203,PH002926,REGISTERED,2022-09-23,,0.77
P001204,PH002927,REGISTERED,2023-12-13,,0.79
P001205,PH002928,REGISTERED,2019-09-07,,0.9
P001206,PH002929,REGISTERED,2021-06-15,,0.79
P001207,PH002930,REGISTERED,2023-11-21,,0.93
P001208,PH002931,REGISTERED,2018-11-09,,0.88
P001209,PH002932,REGISTERED,2019-12-09,,0.79
P001210,PH002933,REGISTERED,2022-07-23,,0.73
P001211,PH002934,REGISTERED,2019-05-05,,0.73
P001212,PH002935,REGISTERED,2022-04-21,,0.92
P001213,PH002936,REGISTERED,2023-10-24,,0.76
P001214,PH002937,REGISTERED,2020-05-28,,0.89
P001215,PH002938,REGISTERED,2022-03-02,,0.74
P001216,PH002939,REGISTERED,2019-11-17,,0.89
P001217,PH002940,REGISTERED,2019-09-08,,0.97
P001218,PH002941,REGISTERED,2023-12-02,,0.73
P001219,PH002942,REGISTERED,2023-03-11,,0.93
P001220,PH002943,REGISTERED,2025-07-02,,0.83
P001221,PH002944,REGISTERED,2026-01-13,,0.78
P001222,PH002945,REGISTERED,2018-09-28,,0.95
P001223,PH002946,REGISTERED,2022-07-09,,0.78
P001224,PH002947,REGISTERED,2024-07-25,,0.76
P001225,PH002948,REGISTERED,2022-12-17,,0.99
P001226,PH002949,REGISTERED,2025-08-10,,0.84
P001227,PH002950,REGISTERED,2019-01-16,,0.83
P001228,PH002951,REGISTERED,2025-10-30,,0.72
P001229,PH002952,REGISTERED,2023-12-10,,0.91
P001230,PH002953,REGISTERED,2022-06-06,,0.96
P001231,PH002954,REGISTERED,2020-02-05,,0.92
P001232,PH002955,REGISTERED,2022-11-18,,0.84
P001233,PH002956,REGISTERED,2019-06-16,,0.98
P001234,PH002957,REGISTERED,2025-12-08,,0.9
P001235,PH002958,REGISTERED,2022-07-15,,0.88
P001236,PH002959,REGISTERED,2019-11-20,,0.82
P001237,PH002960,REGISTERED,2026-01-10,,0.93
P001238,PH002961,REGISTERED,2025-07-13,,0.91
P001239,PH002962,REGISTERED,2018-09-17,,0.96
P001240,PH002963,REGISTERED,2018-04-26,,0.79
P001241,PH002964,REGISTERED,2024-12-21,,0.85
P001242,PH002965,REGISTERED,2018-07-28,,0.85
P001243,PH002966,REGISTERED,2023-06-06,,0.86
P001244,PH002967,REGISTERED,2024-07-04,,0.89
P001245,PH002968,REGISTERED,2021-09-13,,0.73
P001246,PH002969,REGISTERED,2021-10-12,,0.82
P001247,PH002970,REGISTERED,2022-01-04,,0.92
P001248,PH002971,REGISTERED,2024-03-12,,0.82
P001249,PH002972,REGISTERED,2021-10-18,,0.78
P001250,PH002973,REGISTERED,2024-08-10,,0.9
P001251,PH002974,REGISTERED,2022-07-08,,0.93
P001252,PH002975,REGISTERED,2026-03-13,,0.99
P001253,PH002976,REGISTERED,2024-01-24,,0.89
P001254,PH002977,REGISTERED,2025-08-27,,0.95
P001255,PH002978,REGISTERED,2019-04-10,,0.81
P001256,PH002979,REGISTERED,2026-06-02,,0.94
P001257,PH002980,REGISTERED,2021-04-08,,0.8
P001258,PH002981,REGISTERED,2026-04-04,,0.96
P001259,PH002982,REGISTERED,2020-10-03,,0.78
P001260,PH002983,REGISTERED,2024-09-08,,0.92
P001261,PH002984,REGISTERED,2018-12-28,,0.84
P001262,PH002985,REGISTERED,2021-12-07,,0.8
P001263,PH002986,REGISTERED,2023-10-15,,0.91
P001264,PH002987,REGISTERED,2025-10-01,,0.98
P001265,PH002988,REGISTERED,2019-01-17,,0.97
P001266,PH002989,REGISTERED,2025-12-29,,0.93
P001267,PH002990,REGISTERED,2023-10-31,,0.97
P001268,PH002991,REGISTERED,2023-10-14,,0.89
P001269,PH002992,REGISTERED,2019-10-02,,0.77
P001270,PH002993,REGISTERED,2024-02-01,,0.88
P001271,PH002994,REGISTERED,2022-04-12,,0.78
P001272,PH002995,REGISTERED,2019-04-21,,0.84
P001273,PH002996,REGISTERED,2026-03-18,,0.88
P001274,PH002997,REGISTERED,2019-02-07,,0.91
P001275,PH002998,REGISTERED,2024-11-26,,0.97
P001276,PH002999,REGISTERED,2021-10-22,,0.97
P001277,PH003000,REGISTERED,2023-09-04,,0.97
P001278,PH003001,REGISTERED,2024-01-21,,0.95
P001279,PH003002,REGISTERED,2024-11-27,,0.84
P001280,PH003003,REGISTERED,2020-06-15,,0.83
P001281,PH003004,REGISTERED,2020-11-06,,0.97
P001282,PH003005,REGISTERED,2020-12-22,,0.8
P001283,PH003006,REGISTERED,2025-07-23,,0.79
P001284,PH003007,REGISTERED,2023-06-19,,0.74
P001285,PH003008,REGISTERED,2021-06-19,,0.9
P001286,PH003009,REGISTERED,2022-07-31,,0.72
P001287,PH003010,REGISTERED,2021-06-04,,0.86
P001288,PH003011,REGISTERED,2021-08-06,,0.93
P001289,PH003012,REGISTERED,2025-08-22,,0.97
P001290,PH003013,REGISTERED,2021-02-22,,0.8
P001291,PH003014,REGISTERED,2018-08-07,,0.82
P001292,PH003015,REGISTERED,2020-08-19,,0.85
P001293,PH003016,REGISTERED,2023-07-01,,0.83
P001294,PH003017,REGISTERED,2018-12-30,,0.91
P001295,PH003018,REGISTERED,2025-02-11,,0.99
P001296,PH003019,REGISTERED,2020-09-23,,0.84
P001297,PH003020,REGISTERED,2021-09-17,,0.98
P001298,PH003021,REGISTERED,2025-09-10,,0.89
P001299,PH003022,REGISTERED,2019-06-19,,0.88
P001300,PH003023,REGISTERED,2018-09-09,,0.94
P001301,PH003024,REGISTERED,2024-08-06,,0.94
P001302,PH003025,REGISTERED,2021-03-21,,0.93
P001303,PH003026,REGISTERED,2022-01-16,,0.8
P001304,PH003027,REGISTERED,2023-05-26,,0.93
P001305,PH003028,REGISTERED,2021-11-12,,0.72
P001306,PH003029,REGISTERED,2020-05-09,,0.78
P001307,PH003030,REGISTERED,2020-11-14,,0.89
P001308,PH003031,REGISTERED,2025-07-18,,0.78
P001309,PH003032,REGISTERED,2023-07-16,,0.78
P001310,PH003033,REGISTERED,2021-08-04,,0.97
P001311,PH003034,REGISTERED,2026-02-01,,0.78
P001312,PH003035,REGISTERED,2026-06-24,,0.98
P001313,PH003036,REGISTERED,2023-10-10,,0.74
P001314,PH003037,REGISTERED,2024-02-18,,0.95
P001315,PH003038,REGISTERED,2018-04-16,,0.78
P001316,PH003039,REGISTERED,2026-01-15,,0.76
P001317,PH003040,REGISTERED,2023-04-09,,0.79
P001318,PH003041,REGISTERED,2021-06-18,,0.86
P001319,PH003042,REGISTERED,2020-06-18,,0.76
P001320,PH003043,REGISTERED,2021-07-23,,0.77
P001321,PH003044,REGISTERED,2026-01-03,,0.93
P001322,PH003045,REGISTERED,2023-05-09,,0.84
P001323,PH003046,REGISTERED,2026-04-28,,0.82
P001324,PH003047,REGISTERED,2024-09-04,,0.93
P001325,PH003048,REGISTERED,2024-05-31,,0.91
P001326,PH003049,REGISTERED,2024-05-03,,0.84
P001327,PH003050,REGISTERED,2021-01-07,,0.92
P001328,PH003051,REGISTERED,2022-04-05,,0.94
P001329,PH003052,REGISTERED,2022-10-15,,0.99
P001330,PH003053,REGISTERED,2019-01-09,,0.84
P001331,PH003054,REGISTERED,2024-01-06,,0.83
P001332,PH003055,REGISTERED,2024-06-26,,0.98
P001333,PH003056,REGISTERED,2020-02-07,,0.94
P001334,PH003057,REGISTERED,2025-03-08,,0.82
P001335,PH003058,REGISTERED,2026-03-11,,0.95
P001336,PH003059,REGISTERED,2021-02-10,,0.78
P001337,PH003060,REGISTERED,2022-07-16,,0.91
P001338,PH003061,REGISTERED,2020-06-26,,0.77
P001339,PH003062,REGISTERED,2019-08-03,,0.78
P001340,PH003063,REGISTERED,2023-10-22,,0.99
P001341,PH003064,REGISTERED,2023-09-09,,0.9
P001342,PH003065,REGISTERED,2022-05-26,,0.75
P001343,PH003066,REGISTERED,2018-01-29,,0.91
P001344,PH003067,REGISTERED,2018-06-21,,0.89
P001345,PH003068,REGISTERED,2018-05-17,,0.83
P001346,PH003069,REGISTERED,2023-12-29,,0.79
P001347,PH003070,REGISTERED,2018-10-17,,0.98
P001348,PH003071,REGISTERED,2024-11-08,,0.98
P001349,PH003072,REGISTERED,2021-05-21,,0.74
P001350,PH003073,REGISTERED,2018-07-12,,0.87
P001351,PH003074,REGISTERED,2019-09-19,,0.86
P001352,PH003075,REGISTERED,2018-10-31,,0.73
P001353,PH003076,REGISTERED,2023-06-02,,0.97
P001354,PH003077,REGISTERED,2023-09-05,,0.86
P001355,PH003078,REGISTERED,2018-03-06,,0.98
P001356,PH003079,REGISTERED,2020-12-08,,0.75
P001357,PH003080,REGISTERED,2021-03-30,,0.84
P001358,PH003081,REGISTERED,2022-05-25,,0.93
P001359,PH003082,REGISTERED,2019-04-14,,0.89
P001360,PH003083,REGISTERED,2023-06-18,,0.95
P001361,PH003084,REGISTERED,2019-09-10,,0.93
P001362,PH003085,REGISTERED,2020-10-15,,0.84
P001363,PH003086,REGISTERED,2021-01-30,,0.92
P001364,PH003087,REGISTERED,2023-06-14,,0.83
P001365,PH003088,REGISTERED,2021-01-16,,0.75
P001366,PH003089,REGISTERED,2019-01-03,,0.86
P001367,PH003090,REGISTERED,2025-12-13,,0.9
P001368,PH003091,REGISTERED,2025-06-09,,0.94
P001369,PH003092,REGISTERED,2020-02-26,,0.75
P001370,PH003093,REGISTERED,2023-12-05,,0.72
P001371,PH003094,REGISTERED,2022-12-04,,0.93
P001372,PH003095,REGISTERED,2020-01-06,,0.85
P001373,PH003096,REGISTERED,2020-08-06,,0.75
P001374,PH003097,REGISTERED,2024-02-15,,0.78
P001375,PH003098,REGISTERED,2019-10-13,,0.86
P001376,PH003099,REGISTERED,2020-08-07,,0.94
P001377,PH003100,REGISTERED,2022-04-02,,0.78
P001378,PH003101,REGISTERED,2018-02-14,,0.74
P001379,PH003102,REGISTERED,2026-01-24,,0.82
P001380,PH003103,REGISTERED,2021-07-08,,0.79
P001381,PH003104,REGISTERED,2023-02-03,,0.83
P001382,PH003105,REGISTERED,2025-12-10,,0.92
P001383,PH003106,REGISTERED,2019-12-26,,0.87
P001384,PH003107,REGISTERED,2018-04-22,,0.85
P001385,PH003108,REGISTERED,2024-06-16,,0.93
P001386,PH003109,REGISTERED,2019-02-01,,0.78
P001387,PH003110,REGISTERED,2021-11-23,,0.98
P001388,PH003111,REGISTERED,2018-11-09,,0.99
P001389,PH003112,REGISTERED,2025-12-23,,0.76
P001390,PH003113,REGISTERED,2025-05-30,,0.9
P001391,PH003114,REGISTERED,2021-07-08,,0.98
P001392,PH003115,REGISTERED,2021-08-19,,0.73
P001393,PH003116,REGISTERED,2024-12-25,,0.91
P001394,PH003117,REGISTERED,2026-05-13,,0.77
P001395,PH003118,REGISTERED,2020-08-06,,0.85
P001396,PH003119,REGISTERED,2024-12-08,,0.78
P001397,PH003120,REGISTERED,2019-05-10,,0.95
P001398,PH003121,REGISTERED,2025-04-10,,0.74
P001399,PH003122,REGISTERED,2018-02-25,,0.77
P001400,PH003123,REGISTERED,2026-05-01,,0.91
P001401,PH003124,REGISTERED,2023-04-15,,0.78
P001402,PH003125,REGISTERED,2019-12-24,,0.81
P001403,PH003126,REGISTERED,2025-12-22,,0.89
P001404,PH003127,REGISTERED,2026-03-28,,0.75
P001405,PH003128,REGISTERED,2023-05-20,,0.97
P001406,PH003129,REGISTERED,2018-10-21,,0.87
P001407,PH003130,REGISTERED,2018-06-30,,0.85
P001408,PH003131,REGISTERED,2022-08-21,,0.76
P001409,PH003132,REGISTERED,2019-02-19,,0.98
P001410,PH003133,REGISTERED,2021-09-03,,0.96
